x,y
-0.34448157,-0.47699857
-0.34472921,-0.47699857
-0.34497685,-0.47699857
-0.34522449,-0.47699857
-0.34547213,-0.47699857
-0.34571977,-0.47699857
-0.34596741,-0.47699857
-0.34621506,-0.47699857
-0.34646270,-0.47699857
-0.34671034,-0.47699857
-0.34695798,-0.47699857
-0.34720562,-0.47699857
-0.34745326,-0.47699857
-0.34770090,-0.47699857
-0.34794854,-0.47699857
-0.34819618,-0.47699857
-0.34844382,-0.47699857
-0.34869146,-0.47699857
-0.34893910,-0.47699857
-0.34918675,-0.47699857
-0.34943439,-0.47699857
-0.34968203,-0.47699857
-0.34992967,-0.47699857
-0.35017731,-0.47699857
-0.35042495,-0.47699857
-0.35067259,-0.47699857
-0.35092023,-0.47699857
-0.35116787,-0.47699857
-0.35141551,-0.47699857
-0.35166315,-0.47699857
-0.35191079,-0.47699857
-0.35215844,-0.47699857
-0.35240608,-0.47699857
-0.35265372,-0.47699857
-0.35290136,-0.47699857
-0.35314900,-0.47699857
-0.35339664,-0.47699857
-0.35364428,-0.47699857
-0.35389192,-0.47699857
-0.35413956,-0.47699857
-0.35438720,-0.47699857
-0.35463484,-0.47699857
-0.35488248,-0.47699857
-0.35513013,-0.47699857
-0.35537777,-0.47699857
-0.35562541,-0.47699857
-0.35587305,-0.47699857
-0.35612069,-0.47699857
-0.35636833,-0.47699857
-0.35661597,-0.47699857
-0.35686361,-0.47699857
-0.35711125,-0.47699857
-0.35735889,-0.47699857
-0.35760653,-0.47699857
-0.35785417,-0.47699857
-0.35810181,-0.47699857
-0.35834946,-0.47699857
-0.35859710,-0.47699857
-0.35884474,-0.47699857
-0.35909238,-0.47699857
-0.35934002,-0.47699857
-0.35958766,-0.47699857
-0.35983530,-0.47699857
-0.36008294,-0.47699857
-0.36033058,-0.47699857
-0.36057822,-0.47699857
-0.36082586,-0.47699857
-0.36107350,-0.47699857
-0.36132115,-0.47699857
-0.36156879,-0.47699857
-0.36181643,-0.47699857
-0.36206407,-0.47699857
-0.36231171,-0.47699857
-0.36255935,-0.47699857
-0.36280699,-0.47699857
-0.36305463,-0.47699857
-0.36330227,-0.47699857
-0.36354991,-0.47699857
-0.36379755,-0.47699857
-0.36404519,-0.47699857
-0.36429284,-0.47699857
-0.36454048,-0.47699857
-0.36478812,-0.47699857
-0.36503576,-0.47699857
-0.36528340,-0.47699857
-0.36553104,-0.47699857
-0.36577868,-0.47699857
-0.36602632,-0.47699857
-0.36627396,-0.47699857
-0.36652160,-0.47699857
-0.36676924,-0.47699857
-0.36701688,-0.47699857
-0.36726452,-0.47699857
-0.36751217,-0.47699857
-0.36775981,-0.47699857
-0.36800745,-0.47699857
-0.36825509,-0.47699857
-0.36850273,-0.47699857
-0.36875037,-0.47699857
-0.36899801,-0.47699857
-0.36924565,-0.47699857
-0.36949329,-0.47699857
-0.36974093,-0.47699857
-0.36998857,-0.47699857
-0.37023621,-0.47699857
-0.37048386,-0.47699857
-0.37073150,-0.47699857
-0.37097914,-0.47699857
-0.37122678,-0.47699857
-0.37147442,-0.47699857
-0.37172206,-0.47699857
-0.37196970,-0.47699857
-0.37221734,-0.47699857
-0.37246498,-0.47699857
-0.37271262,-0.47699857
-0.37296026,-0.47699857
-0.37320790,-0.47699857
-0.37345555,-0.47699857
-0.37370319,-0.47699857
-0.37395083,-0.47699857
-0.37419847,-0.47699857
-0.37444611,-0.47699857
-0.37469375,-0.47699857
-0.37494139,-0.47699857
-0.37518903,-0.47699857
-0.37543667,-0.47699857
-0.37568431,-0.47699857
-0.37593195,-0.47699857
-0.37617959,-0.47699857
-0.37642723,-0.47699857
-0.37667488,-0.47699857
-0.37692252,-0.47699857
-0.37717016,-0.47699857
-0.37741780,-0.47699857
-0.37766544,-0.47699857
-0.37791308,-0.47699857
-0.37816072,-0.47699857
-0.37840836,-0.47699857
-0.37865600,-0.47699857
-0.37890364,-0.47699857
-0.37915128,-0.47699857
-0.37939892,-0.47699857
-0.37964657,-0.47699857
-0.37989421,-0.47699857
-0.38014185,-0.47699857
-0.38038949,-0.47699857
-0.38063713,-0.47699857
-0.38088477,-0.47699857
-0.38113241,-0.47699857
-0.38138005,-0.47699857
-0.38162769,-0.47699857
-0.38187533,-0.47699857
-0.38212297,-0.47699857
-0.38237061,-0.47699857
-0.38261826,-0.47699857
-0.38286590,-0.47699857
-0.38311354,-0.47699857
-0.38336118,-0.47699857
-0.38360882,-0.47699857
-0.38385646,-0.47699857
-0.38410410,-0.47699857
-0.38435174,-0.47699857
-0.38459938,-0.47699857
-0.38484702,-0.47699857
-0.38509466,-0.47699857
-0.38534230,-0.47699857
-0.38558994,-0.47699857
-0.38583759,-0.47699857
-0.38608523,-0.47699857
-0.38633287,-0.47699857
-0.38658051,-0.47699857
-0.38682815,-0.47699857
-0.38707579,-0.47699857
-0.38732343,-0.47699857
-0.38757107,-0.47699857
-0.38781871,-0.47699857
-0.38806635,-0.47699857
-0.38831399,-0.47699857
-0.38856163,-0.47699857
-0.38880928,-0.47699857
-0.38905692,-0.47699857
-0.38930456,-0.47699857
-0.38955220,-0.47699857
-0.38979984,-0.47699857
-0.39004748,-0.47699857
-0.39029512,-0.47699857
-0.39054276,-0.47699857
-0.39079040,-0.47699857
-0.39103804,-0.47699857
-0.39128568,-0.47699857
-0.39153332,-0.47699857
-0.39178097,-0.47699857
-0.39202861,-0.47699857
-0.39227625,-0.47699857
-0.39252389,-0.47699857
-0.39277153,-0.47699857
-0.39301917,-0.47699857
-0.39326681,-0.47699857
-0.39351445,-0.47699857
-0.39376209,-0.47699857
-0.39400973,-0.47699857
-0.39425737,-0.47699857
-0.39450501,-0.47699857
-0.39475265,-0.47699857
-0.39500030,-0.47699857
-0.39524794,-0.47699857
-0.39549558,-0.47699857
-0.39574322,-0.47699857
-0.39599086,-0.47699857
-0.39623850,-0.47699857
-0.39648614,-0.47699857
-0.39673378,-0.47699857
-0.39698142,-0.47699857
-0.39722906,-0.47699857
-0.39747670,-0.47699857
-0.39772434,-0.47699857
-0.39797199,-0.47699857
-0.39821963,-0.47699857
-0.39846727,-0.47699857
-0.39871491,-0.47699857
-0.39896255,-0.47699857
-0.39921019,-0.47699857
-0.39945783,-0.47699857
-0.39970547,-0.47699857
-0.39995311,-0.47699857
-0.40020075,-0.47699857
-0.40044839,-0.47699857
-0.40069603,-0.47699857
-0.40094368,-0.47699857
-0.40119132,-0.47699857
-0.40143896,-0.47699857
-0.40168660,-0.47699857
-0.40193424,-0.47699857
-0.40218188,-0.47699857
-0.40242952,-0.47699857
-0.40267716,-0.47699857
-0.40292480,-0.47699857
-0.40317244,-0.47699857
-0.40342008,-0.47699857
-0.40366772,-0.47699857
-0.40391536,-0.47699857
-0.40416301,-0.47699857
-0.40441065,-0.47699857
-0.40465829,-0.47699857
-0.40490593,-0.47699857
-0.40515357,-0.47699857
-0.40540121,-0.47699857
-0.40564885,-0.47699857
-0.40589649,-0.47699857
-0.40614413,-0.47699857
-0.40639177,-0.47699857
-0.40663941,-0.47699857
-0.40688705,-0.47699857
-0.40713470,-0.47699857
-0.40738234,-0.47699857
-0.40762998,-0.47699857
-0.40787762,-0.47699857
-0.40812526,-0.47699857
-0.40837290,-0.47699857
-0.40862054,-0.47699857
-0.40886818,-0.47699857
-0.40911582,-0.47699857
-0.40936346,-0.47699857
-0.40961110,-0.47699857
-0.40985874,-0.47699857
-0.41010639,-0.47699857
-0.41035403,-0.47699857
-0.41060167,-0.47699857
-0.41084931,-0.47699857
-0.41109695,-0.47699857
-0.41134459,-0.47699857
-0.41159223,-0.47699857
-0.41183987,-0.47699857
-0.41208751,-0.47699857
-0.41233515,-0.47699857
-0.41258279,-0.47699857
-0.41283043,-0.47699857
-0.41307808,-0.47699857
-0.41332572,-0.47699857
-0.41357336,-0.47699857
-0.41382100,-0.47699857
-0.41406864,-0.47699857
-0.41431628,-0.47699857
-0.41456392,-0.47699857
-0.41481156,-0.47699857
-0.41505920,-0.47699857
-0.41530684,-0.47699857
-0.41555448,-0.47699857
-0.41580212,-0.47699857
-0.41604976,-0.47699857
-0.41629741,-0.47699857
-0.41654505,-0.47699857
-0.41679269,-0.47699857
-0.41704033,-0.47699857
-0.41728797,-0.47699857
-0.41753561,-0.47699857
-0.41778325,-0.47699857
-0.41803089,-0.47699857
-0.41827853,-0.47699857
-0.41852617,-0.47699857
-0.41877381,-0.47699857
-0.41902145,-0.47699857
-0.41926910,-0.47699857
-0.41951674,-0.47699857
-0.41976438,-0.47699857
-0.42001202,-0.47699857
-0.42025966,-0.47699857
-0.42050730,-0.47699857
-0.42075494,-0.47699857
-0.42100258,-0.47699857
-0.42125022,-0.47699857
-0.42149786,-0.47699857
-0.42174550,-0.47699857
-0.42199314,-0.47699857
-0.42224079,-0.47699857
-0.42248843,-0.47699857
-0.42273607,-0.47699857
-0.42298371,-0.47699857
-0.42323135,-0.47699857
-0.42347899,-0.47699857
-0.42372663,-0.47699857
-0.42397427,-0.47699857
-0.42422191,-0.47699857
-0.42446955,-0.47699857
-0.42471719,-0.47699857
-0.42496483,-0.47699857
-0.42521247,-0.47699857
-0.42546012,-0.47699857
-0.42570776,-0.47699857
-0.42595540,-0.47699857
-0.42620304,-0.47699857
-0.42645068,-0.47699857
-0.42669832,-0.47699857
-0.42694596,-0.47699857
-0.42719360,-0.47699857
-0.42744124,-0.47699857
-0.42768888,-0.47699857
-0.42793652,-0.47699857
-0.42818416,-0.47699857
-0.42843181,-0.47699857
-0.42867945,-0.47699857
-0.42892709,-0.47699857
-0.42917473,-0.47699857
-0.42942237,-0.47699857
-0.42967001,-0.47699857
-0.42991765,-0.47699857
-0.43016529,-0.47699857
-0.43041293,-0.47699857
-0.43066057,-0.47699857
-0.43090821,-0.47699857
-0.43115585,-0.47699857
-0.43140350,-0.47699857
-0.43165114,-0.47699857
-0.43189878,-0.47699857
-0.43214642,-0.47699857
-0.43239406,-0.47699857
-0.43264170,-0.47699857
-0.43288934,-0.47699857
-0.43313698,-0.47699857
-0.43338462,-0.47699857
-0.43363226,-0.47699857
-0.43387990,-0.47699857
-0.43412754,-0.47699857
-0.43437518,-0.47699857
-0.43462283,-0.47699857
-0.43487047,-0.47699857
-0.43511811,-0.47699857
-0.43536575,-0.47699857
-0.43561339,-0.47699857
-0.43586103,-0.47699857
-0.43610867,-0.47699857
-0.43635631,-0.47699857
-0.43660395,-0.47699857
-0.43685159,-0.47699857
-0.43709923,-0.47699857
-0.43734687,-0.47699857
-0.43759452,-0.47699857
-0.43784216,-0.47699857
-0.43808980,-0.47699857
-0.43833744,-0.47699857
-0.43858508,-0.47699857
-0.43883272,-0.47699857
-0.43908036,-0.47699857
-0.43932800,-0.47699857
-0.43957564,-0.47699857
-0.43982328,-0.47699857
-0.44007092,-0.47699857
-0.44031856,-0.47699857
-0.44056621,-0.47699857
-0.44081385,-0.47699857
-0.44106149,-0.47699857
-0.44130913,-0.47699857
-0.44155677,-0.47699857
-0.44180441,-0.47699857
-0.44205205,-0.47699857
-0.44229969,-0.47699857
-0.44254733,-0.47699857
-0.44279497,-0.47699857
-0.44304261,-0.47699857
-0.44329025,-0.47699857
-0.44353789,-0.47699857
-0.44378554,-0.47699857
-0.44403318,-0.47699857
-0.44428082,-0.47699857
-0.44452846,-0.47699857
-0.44477610,-0.47699857
-0.44502374,-0.47699857
-0.44527138,-0.47699857
-0.44551902,-0.47699857
-0.44576666,-0.47699857
-0.44601430,-0.47699857
-0.44626194,-0.47699857
-0.44650958,-0.47699857
-0.44675723,-0.47699857
-0.44700487,-0.47699857
-0.44725251,-0.47699857
-0.44750015,-0.47699857
-0.44774779,-0.47699857
-0.44799543,-0.47699857
-0.44824307,-0.47699857
-0.44849071,-0.47699857
-0.44873835,-0.47699857
-0.44898599,-0.47699857
-0.44923363,-0.47699857
-0.44948127,-0.47699857
-0.44972892,-0.47699857
-0.44997656,-0.47699857
-0.45022420,-0.47699857
-0.45047184,-0.47699857
-0.45071948,-0.47699857
-0.45096712,-0.47699857
-0.45121476,-0.47699857
-0.45146240,-0.47699857
-0.45171004,-0.47699857
-0.45195768,-0.47699857
-0.45220532,-0.47699857
-0.45245296,-0.47699857
-0.45270060,-0.47699857
-0.45294825,-0.47699857
-0.45319589,-0.47699857
-0.45344353,-0.47699857
-0.45369117,-0.47699857
-0.45393881,-0.47699857
-0.45418645,-0.47699857
-0.45443409,-0.47699857
-0.45468173,-0.47699857
-0.45492937,-0.47699857
-0.45517701,-0.47699857
-0.45542465,-0.47699857
-0.45567229,-0.47699857
-0.45591994,-0.47699857
-0.45616758,-0.47699857
-0.45641522,-0.47699857
-0.45666286,-0.47699857
-0.45691050,-0.47699857
-0.45715814,-0.47699857
-0.45740578,-0.47699857
-0.45765342,-0.47699857
-0.45790106,-0.47699857
-0.45814870,-0.47699857
-0.45839634,-0.47699857
-0.45864398,-0.47699857
-0.45889163,-0.47699857
-0.45913927,-0.47699857
-0.45938691,-0.47699857
-0.45963455,-0.47699857
-0.45988219,-0.47699857
-0.46012983,-0.47699857
-0.46037747,-0.47699857
-0.46062511,-0.47699857
-0.46087275,-0.47699857
-0.46112039,-0.47699857
-0.46136803,-0.47699857
-0.46161567,-0.47699857
-0.46186331,-0.47699857
-0.46211096,-0.47699857
-0.46235860,-0.47699857
-0.46260624,-0.47699857
-0.46285388,-0.47699857
-0.46310152,-0.47699857
-0.46334916,-0.47699857
-0.46359680,-0.47699857
-0.46384444,-0.47699857
-0.46409208,-0.47699857
-0.46433972,-0.47699857
-0.46458736,-0.47699857
-0.46483500,-0.47699857
-0.46508265,-0.47699857
-0.46533029,-0.47699857
-0.46557793,-0.47699857
-0.46582557,-0.47699857
-0.46607321,-0.47699857
-0.46632085,-0.47699857
-0.46656849,-0.47699857
-0.46681613,-0.47699857
-0.46706377,-0.47699857
-0.46731141,-0.47699857
-0.46755905,-0.47699857
-0.46780669,-0.47699857
-0.46805434,-0.47699857
-0.46830198,-0.47699857
-0.46854962,-0.47699857
-0.46879726,-0.47699857
-0.46904490,-0.47699857
-0.46929254,-0.47699857
-0.46954018,-0.47699857
-0.46978782,-0.47699857
-0.47003546,-0.47699857
-0.47028310,-0.47699857
-0.47053074,-0.47699857
-0.47077838,-0.47699857
-0.47102603,-0.47699857
-0.47127367,-0.47699857
-0.47152131,-0.47699857
-0.47176895,-0.47699857
-0.47201659,-0.47699857
-0.47226423,-0.47699857
-0.47251187,-0.47699857
-0.47275951,-0.47699857
-0.47300715,-0.47699857
-0.47325479,-0.47699857
-0.47350243,-0.47699857
-0.47375007,-0.47699857
-0.47399771,-0.47699857
-0.47424536,-0.47699857
-0.47449300,-0.47699857
-0.47474064,-0.47699857
-0.47498828,-0.47699857
-0.47523592,-0.47699857
-0.47548356,-0.47699857
-0.47573120,-0.47699857
-0.47597884,-0.47699857
-0.47622648,-0.47699857
-0.47647412,-0.47699857
-0.47672176,-0.47699857
-0.47696940,-0.47699857
-0.47721705,-0.47699857
-0.47746469,-0.47699857
-0.47771233,-0.47699857
-0.47795997,-0.47699857
-0.47820761,-0.47699857
-0.47845525,-0.47699857
-0.47870289,-0.47699857
-0.47895053,-0.47699857
-0.47919817,-0.47699857
-0.47944581,-0.47699857
-0.47969345,-0.47699857
-0.47994109,-0.47699857
-0.48018874,-0.47699857
-0.48043638,-0.47699857
-0.48068402,-0.47699857
-0.48093166,-0.47699857
-0.48117930,-0.47699857
-0.48142694,-0.47699857
-0.48167458,-0.47699857
-0.48192222,-0.47699857
-0.48216986,-0.47699857
-0.48241750,-0.47699857
-0.48266514,-0.47699857
-0.48291278,-0.47699857
-0.48316042,-0.47699857
-0.48340807,-0.47699857
-0.48365571,-0.47699857
-0.48390335,-0.47699857
-0.48415099,-0.47699857
-0.48439863,-0.47699857
-0.48464627,-0.47699857
-0.48489391,-0.47699857
-0.48514155,-0.47699857
-0.48538919,-0.47699857
-0.48563683,-0.47699857
-0.48588447,-0.47699857
-0.48613211,-0.47699857
-0.48637976,-0.47699857
-0.48662740,-0.47699857
-0.48687504,-0.47699857
-0.48712268,-0.47699857
-0.48737032,-0.47699857
-0.48761796,-0.47699857
-0.48786560,-0.47699857
-0.48811324,-0.47699857
-0.48836088,-0.47699857
-0.48860852,-0.47699857
-0.48885616,-0.47699857
-0.48910380,-0.47699857
-0.48935145,-0.47699857
-0.48959909,-0.47699857
-0.48984673,-0.47699857
-0.49009437,-0.47699857
-0.49034201,-0.47699857
-0.49058965,-0.47699857
-0.49083729,-0.47699857
-0.49108493,-0.47699857
-0.49133257,-0.47699857
-0.49158021,-0.47699857
-0.49182785,-0.47699857
-0.49207549,-0.47699857
-0.49232313,-0.47699857
-0.49257078,-0.47699857
-0.49281842,-0.47699857
-0.49306606,-0.47699857
-0.49331370,-0.47699857
-0.49356134,-0.47699857
-0.49380898,-0.47699857
-0.49405662,-0.47699857
-0.49430426,-0.47699857
-0.49455190,-0.47699857
-0.49479954,-0.47699857
-0.49504718,-0.47699857
-0.49529482,-0.47699857
-0.49554247,-0.47699857
-0.49579011,-0.47699857
-0.49603775,-0.47699857
-0.49628539,-0.47699857
-0.49653303,-0.47699857
-0.49678067,-0.47699857
-0.49702831,-0.47699857
-0.49727595,-0.47699857
-0.49752359,-0.47699857
-0.49777123,-0.47699857
-0.49801887,-0.47699857
-0.49826651,-0.47699857
-0.49851416,-0.47699857
-0.49876180,-0.47699857
-0.49900944,-0.47699857
-0.49925708,-0.47699857
-0.49950472,-0.47699857
-0.49975236,-0.47699857
-0.50000000,-0.47699857
-0.49964634,-0.47604362
-0.49929269,-0.47508866
-0.49893903,-0.47413371
-0.49858538,-0.47317876
-0.49823172,-0.47222381
-0.49787807,-0.47126886
-0.49752441,-0.47031390
-0.49717075,-0.46935895
-0.49681710,-0.46840400
-0.49646344,-0.46744905
-0.49610979,-0.46649410
-0.49575613,-0.46553914
-0.49540248,-0.46458419
-0.49504882,-0.46362924
-0.49469517,-0.46267429
-0.49434151,-0.46171934
-0.49398785,-0.46076438
-0.49363420,-0.45980943
-0.49328054,-0.45885448
-0.49292689,-0.45789953
-0.49257323,-0.45694457
-0.49221958,-0.45598962
-0.49186592,-0.45503467
-0.49151226,-0.45407972
-0.49115861,-0.45312477
-0.49080495,-0.45216981
-0.49045130,-0.45121486
-0.49009764,-0.45025991
-0.48974399,-0.44930496
-0.48939033,-0.44835001
-0.48903668,-0.44739505
-0.48868302,-0.44644010
-0.48832936,-0.44548515
-0.48797571,-0.44453020
-0.48762205,-0.44357525
-0.48726840,-0.44262029
-0.48691474,-0.44166534
-0.48656109,-0.44071039
-0.48620743,-0.43975544
-0.48585377,-0.43880049
-0.48550012,-0.43784553
-0.48514646,-0.43689058
-0.48479281,-0.43593563
-0.48443915,-0.43498068
-0.48408550,-0.43402572
-0.48373184,-0.43307077
-0.48337818,-0.43211582
-0.48302453,-0.43116087
-0.48267087,-0.43020592
-0.48231722,-0.42925096
-0.48196356,-0.42829601
-0.48160991,-0.42734106
-0.48125625,-0.42638611
-0.48090260,-0.42543116
-0.48054894,-0.42447620
-0.48019528,-0.42352125
-0.47984163,-0.42256630
-0.47948797,-0.42161135
-0.47913432,-0.42065640
-0.47878066,-0.41970144
-0.47842701,-0.41874649
-0.47807335,-0.41779154
-0.47771969,-0.41683659
-0.47736604,-0.41588164
-0.47701238,-0.41492668
-0.47665873,-0.41397173
-0.47630507,-0.41301678
-0.47595142,-0.41206183
-0.47559776,-0.41110687
-0.47524411,-0.41015192
-0.47489045,-0.40919697
-0.47453679,-0.40824202
-0.47418314,-0.40728707
-0.47382948,-0.40633211
-0.47347583,-0.40537716
-0.47312217,-0.40442221
-0.47276852,-0.40346726
-0.47241486,-0.40251231
-0.47206120,-0.40155735
-0.47170755,-0.40060240
-0.47135389,-0.39964745
-0.47100024,-0.39869250
-0.47064658,-0.39773755
-0.47029293,-0.39678259
-0.46993927,-0.39582764
-0.46958562,-0.39487269
-0.46923196,-0.39391774
-0.46887830,-0.39296278
-0.46852465,-0.39200783
-0.46817099,-0.39105288
-0.46781734,-0.39009793
-0.46746368,-0.38914298
-0.46711003,-0.38818802
-0.46675637,-0.38723307
-0.46640271,-0.38627812
-0.46604906,-0.38532317
-0.46569540,-0.38436822
-0.46534175,-0.38341326
-0.46498809,-0.38245831
-0.46463444,-0.38150336
-0.46428078,-0.38054841
-0.46392712,-0.37959346
-0.46357347,-0.37863850
-0.46321981,-0.37768355
-0.46286616,-0.37672860
-0.46251250,-0.37577365
-0.46215885,-0.37481870
-0.46180519,-0.37386374
-0.46145154,-0.37290879
-0.46109788,-0.37195384
-0.46074422,-0.37099889
-0.46039057,-0.37004393
-0.46003691,-0.36908898
-0.45968326,-0.36813403
-0.45932960,-0.36717908
-0.45897595,-0.36622413
-0.45862229,-0.36526917
-0.45826863,-0.36431422
-0.45791498,-0.36335927
-0.45756132,-0.36240432
-0.45720767,-0.36144937
-0.45685401,-0.36049441
-0.45650036,-0.35953946
-0.45614670,-0.35858451
-0.45579305,-0.35762956
-0.45543939,-0.35667461
-0.45508573,-0.35571965
-0.45473208,-0.35476470
-0.45437842,-0.35380975
-0.45402477,-0.35285480
-0.45367111,-0.35189985
-0.45331746,-0.35094489
-0.45296380,-0.34998994
-0.45261014,-0.34903499
-0.45225649,-0.34808004
-0.45190283,-0.34712508
-0.45154918,-0.34617013
-0.45119552,-0.34521518
-0.45084187,-0.34426023
-0.45048821,-0.34330528
-0.45013455,-0.34235032
-0.44978090,-0.34139537
-0.44942724,-0.34044042
-0.44907359,-0.33948547
-0.44871993,-0.33853052
-0.44836628,-0.33757556
-0.44801262,-0.33662061
-0.44765897,-0.33566566
-0.44730531,-0.33471071
-0.44695165,-0.33375576
-0.44659800,-0.33280080
-0.44624434,-0.33184585
-0.44589069,-0.33089090
-0.44553703,-0.32993595
-0.44518338,-0.32898099
-0.44482972,-0.32802604
-0.44447606,-0.32707109
-0.44412241,-0.32611614
-0.44376875,-0.32516119
-0.44341510,-0.32420623
-0.44306144,-0.32325128
-0.44270779,-0.32229633
-0.44235413,-0.32134138
-0.44200048,-0.32038643
-0.44164682,-0.31943147
-0.44129316,-0.31847652
-0.44093951,-0.31752157
-0.44058585,-0.31656662
-0.44023220,-0.31561167
-0.43987854,-0.31465671
-0.43952489,-0.31370176
-0.43917123,-0.31274681
-0.43881757,-0.31179186
-0.43846392,-0.31083691
-0.43811026,-0.30988195
-0.43775661,-0.30892700
-0.43740295,-0.30797205
-0.43704930,-0.30701710
-0.43669564,-0.30606214
-0.43634199,-0.30510719
-0.43598833,-0.30415224
-0.43563467,-0.30319729
-0.43528102,-0.30224234
-0.43492736,-0.30128738
-0.43457371,-0.30033243
-0.43422005,-0.29937748
-0.43386640,-0.29842253
-0.43351274,-0.29746758
-0.43315908,-0.29651262
-0.43280543,-0.29555767
-0.43245177,-0.29460272
-0.43209812,-0.29364777
-0.43174446,-0.29269282
-0.43139081,-0.29173786
-0.43103715,-0.29078291
-0.43068349,-0.28982796
-0.43032984,-0.28887301
-0.42997618,-0.28791806
-0.42962253,-0.28696310
-0.42926887,-0.28600815
-0.42891522,-0.28505320
-0.42856156,-0.28409825
-0.42820791,-0.28314329
-0.42785425,-0.28218834
-0.42750059,-0.28123339
-0.42714694,-0.28027844
-0.42679328,-0.27932349
-0.42643963,-0.27836853
-0.42608597,-0.27741358
-0.42573232,-0.27645863
-0.42537866,-0.27550368
-0.42502500,-0.27454873
-0.42467135,-0.27359377
-0.42431769,-0.27263882
-0.42396404,-0.27168387
-0.42361038,-0.27072892
-0.42325673,-0.26977397
-0.42290307,-0.26881901
-0.42254942,-0.26786406
-0.42219576,-0.26690911
-0.42184210,-0.26595416
-0.42148845,-0.26499920
-0.42113479,-0.26404425
-0.42078114,-0.26308930
-0.42042748,-0.26213435
-0.42007383,-0.26117940
-0.41972017,-0.26022444
-0.41936651,-0.25926949
-0.41901286,-0.25831454
-0.41865920,-0.25735959
-0.41830555,-0.25640464
-0.41795189,-0.25544968
-0.41759824,-0.25449473
-0.41724458,-0.25353978
-0.41689092,-0.25258483
-0.41653727,-0.25162988
-0.41618361,-0.25067492
-0.41582996,-0.24971997
-0.41547630,-0.24876502
-0.41512265,-0.24781007
-0.41476899,-0.24685512
-0.41441534,-0.24590016
-0.41406168,-0.24494521
-0.41370802,-0.24399026
-0.41335437,-0.24303531
-0.41300071,-0.24208035
-0.41264706,-0.24112540
-0.41229340,-0.24017045
-0.41193975,-0.23921550
-0.41158609,-0.23826055
-0.41123243,-0.23730559
-0.41087878,-0.23635064
-0.41052512,-0.23539569
-0.41017147,-0.23444074
-0.40981781,-0.23348579
-0.40946416,-0.23253083
-0.40911050,-0.23157588
-0.40875685,-0.23062093
-0.40840319,-0.22966598
-0.40804953,-0.22871103
-0.40769588,-0.22775607
-0.40734222,-0.22680112
-0.40698857,-0.22584617
-0.40663491,-0.22489122
-0.40628126,-0.22393627
-0.40592760,-0.22298131
-0.40557394,-0.22202636
-0.40522029,-0.22107141
-0.40486663,-0.22011646
-0.40451298,-0.21916150
-0.40415932,-0.21820655
-0.40380567,-0.21725160
-0.40345201,-0.21629665
-0.40309835,-0.21534170
-0.40274470,-0.21438674
-0.40239104,-0.21343179
-0.40203739,-0.21247684
-0.40168373,-0.21152189
-0.40133008,-0.21056694
-0.40097642,-0.20961198
-0.40062277,-0.20865703
-0.40026911,-0.20770208
-0.39991545,-0.20674713
-0.39956180,-0.20579218
-0.39920814,-0.20483722
-0.39885449,-0.20388227
-0.39850083,-0.20292732
-0.39814718,-0.20197237
-0.39779352,-0.20101741
-0.39743986,-0.20006246
-0.39708621,-0.19910751
-0.39673255,-0.19815256
-0.39637890,-0.19719761
-0.39602524,-0.19624265
-0.39567159,-0.19528770
-0.39531793,-0.19433275
-0.39496428,-0.19337780
-0.39461062,-0.19242285
-0.39425696,-0.19146789
-0.39390331,-0.19051294
-0.39354965,-0.18955799
-0.39319600,-0.18860304
-0.39284234,-0.18764809
-0.39248869,-0.18669313
-0.39213503,-0.18573818
-0.39178137,-0.18478323
-0.39142772,-0.18382828
-0.39107406,-0.18287333
-0.39072041,-0.18191837
-0.39036675,-0.18096342
-0.39001310,-0.18000847
-0.38965944,-0.17905352
-0.38930579,-0.17809856
-0.38895213,-0.17714361
-0.38859847,-0.17618866
-0.38824482,-0.17523371
-0.38789116,-0.17427876
-0.38753751,-0.17332380
-0.38718385,-0.17236885
-0.38683020,-0.17141390
-0.38647654,-0.17045895
-0.38612288,-0.16950400
-0.38576923,-0.16854904
-0.38541557,-0.16759409
-0.38506192,-0.16663914
-0.38470826,-0.16568419
-0.38435461,-0.16472924
-0.38400095,-0.16377428
-0.38364729,-0.16281933
-0.38329364,-0.16186438
-0.38293998,-0.16090943
-0.38258633,-0.15995448
-0.38223267,-0.15899952
-0.38187902,-0.15804457
-0.38152536,-0.15708962
-0.38117171,-0.15613467
-0.38081805,-0.15517971
-0.38046439,-0.15422476
-0.38011074,-0.15326981
-0.37975708,-0.15231486
-0.37940343,-0.15135991
-0.37904977,-0.15040495
-0.37869612,-0.14945000
-0.37834246,-0.14849505
-0.37798880,-0.14754010
-0.37763515,-0.14658515
-0.37728149,-0.14563019
-0.37692784,-0.14467524
-0.37657418,-0.14372029
-0.37622053,-0.14276534
-0.37586687,-0.14181039
-0.37551322,-0.14085543
-0.37515956,-0.13990048
-0.37480590,-0.13894553
-0.37445225,-0.13799058
-0.37409859,-0.13703562
-0.37374494,-0.13608067
-0.37339128,-0.13512572
-0.37303763,-0.13417077
-0.37268397,-0.13321582
-0.37233031,-0.13226086
-0.37197666,-0.13130591
-0.37162300,-0.13035096
-0.37126935,-0.12939601
-0.37091569,-0.12844106
-0.37056204,-0.12748610
-0.37020838,-0.12653115
-0.36985472,-0.12557620
-0.36950107,-0.12462125
-0.36914741,-0.12366630
