k,Re(c_k),Im(c_k)
8.400000000000000000e+01,8.450169825280417840e-05,-3.214304523931998774e-05
8.500000000000000000e+01,-2.675730022622845516e-05,7.619588082198889894e-05
8.600000000000000000e+01,-8.073419332505605379e-05,-1.810180094001268906e-05
8.700000000000000000e+01,-1.369636331567524098e-06,-1.203956404071776883e-04
8.800000000000000000e+01,4.392701147707330791e-05,3.072871042137635688e-05
8.900000000000000000e+01,1.335303411694108145e-04,1.326057811485566819e-05
9.000000000000000000e+01,5.009481459999007427e-06,5.282603653998911518e-06
9.100000000000000000e+01,2.032980572692132744e-05,-5.848958090596322675e-05
9.200000000000000000e+01,1.075163773167528121e-04,-7.261539959993392086e-05
9.300000000000000000e+01,-9.476991319139782904e-06,1.908944776287790896e-05
9.400000000000000000e+01,-2.631744915648822283e-07,-9.358949132374685248e-06
9.500000000000000000e+01,4.184171778444645805e-05,-7.839881472734154435e-05
9.600000000000000000e+01,1.152894737893417712e-04,-1.741059208952760518e-05
9.700000000000000000e+01,3.842902112198066412e-05,6.498370051646234005e-05
9.800000000000000000e+01,-3.515431617660536013e-05,1.407825577754554972e-05
9.900000000000000000e+01,-2.115234874894833314e-05,3.583922482417833103e-05
1.000000000000000000e+02,-7.031715402576753414e-05,3.236914928902177234e-05
1.010000000000000000e+02,7.172589462592871229e-05,1.560104827568777900e-06
1.020000000000000000e+02,5.121070073241522792e-05,1.393953116431440093e-05
1.030000000000000000e+02,6.179683366381728935e-05,-4.028669588129147401e-05
1.040000000000000000e+02,1.183701061334599511e-04,-2.382659384154712894e-05
1.050000000000000000e+02,-6.350898602216177645e-05,-5.043638803725416679e-05
1.060000000000000000e+02,1.551340944878155302e-05,-6.200117667831076679e-05
1.070000000000000000e+02,3.298527700179886880e-05,-6.839876282917694639e-06
1.080000000000000000e+02,-4.095126559253344114e-05,6.219658293855188331e-06
1.090000000000000000e+02,5.000063781140020057e-05,-4.783054285142305847e-06
1.100000000000000000e+02,6.273260331245513778e-05,-4.651253406958500206e-05
1.110000000000000000e+02,7.114642697173525685e-05,4.406213039349821033e-05
1.120000000000000000e+02,2.482593963061522518e-06,7.022623537419000225e-05
1.130000000000000000e+02,-4.737807483366879529e-05,-1.329830338990314604e-07
1.140000000000000000e+02,2.555074536060691882e-06,-4.376000145810562362e-06
1.150000000000000000e+02,4.620241124296900899e-05,-1.479400282627710770e-05
1.160000000000000000e+02,4.298776211226942433e-05,1.275992123579664937e-05
1.170000000000000000e+02,-5.072129275806891739e-06,-3.320929313155002551e-05
1.180000000000000000e+02,2.856705104743977996e-05,-2.888966281831516756e-05
1.190000000000000000e+02,1.894107632634337837e-05,3.322661881489713444e-06
1.200000000000000000e+02,-1.043100503789564683e-05,-6.181032907260562400e-06
1.210000000000000000e+02,1.858622848699710540e-05,1.582352228542774364e-05
1.220000000000000000e+02,3.942511954725208502e-05,-6.529141352141704167e-05
1.230000000000000000e+02,4.843818427138928454e-05,-1.937814483517564851e-05
1.240000000000000000e+02,2.384663950690245901e-05,-1.170476702340596644e-05
1.250000000000000000e+02,2.901232120063737606e-05,-4.353172104711288673e-05
1.260000000000000000e+02,-1.113524963317156363e-05,9.026259540151349015e-05
1.270000000000000000e+02,-3.685542651707352999e-05,2.920066840986484252e-05
1.280000000000000000e+02,6.586334710387515736e-06,-3.916768195185598746e-06
1.290000000000000000e+02,3.217706401135437042e-05,2.185003005992321499e-05
1.300000000000000000e+02,6.412071427449102408e-05,-2.307090130350766222e-05
1.310000000000000000e+02,1.587111014675037434e-05,9.816194942571224410e-06
1.320000000000000000e+02,-8.739428173096051150e-06,-3.274707005913684004e-05
1.330000000000000000e+02,2.911933717577021795e-05,-3.350361122556170829e-05
1.340000000000000000e+02,1.474576413344284295e-05,1.055026805992179958e-05
1.350000000000000000e+02,-1.607339715041271867e-05,-5.554369816796820318e-06
1.360000000000000000e+02,-2.154591353335519025e-06,-4.392872223862013024e-05
1.370000000000000000e+02,4.705588791390218924e-05,-4.961564215336465415e-05
1.380000000000000000e+02,1.875739057869101593e-05,2.498982230324159595e-05
1.390000000000000000e+02,1.497192210574952061e-05,2.489489118299165605e-05
1.400000000000000000e+02,1.001744629427281450e-05,2.464527700293038816e-05
1.410000000000000000e+02,-3.994051674252166200e-06,3.345318391211918286e-05
1.420000000000000000e+02,4.520224718390157380e-05,-8.969178713054934109e-06
1.430000000000000000e+02,-6.637071300383753806e-07,-1.368458051209385957e-05
1.440000000000000000e+02,1.857808475582113991e-05,-2.136964027767470899e-05
1.450000000000000000e+02,2.410101058216524914e-05,-3.624604753185607975e-06
1.460000000000000000e+02,-3.458866357847613197e-05,5.609643653987276510e-06
1.470000000000000000e+02,2.476531209907261003e-05,2.712806926138025312e-06
1.480000000000000000e+02,1.419552664424212051e-05,2.576911975408226446e-06
1.490000000000000000e+02,1.293483101684779028e-05,-1.332833127451760033e-05
1.500000000000000000e+02,1.506492384147670924e-05,-2.084128225360402654e-05
1.510000000000000000e+02,1.652943714702938087e-06,-5.846860258098401513e-05
1.520000000000000000e+02,4.967448247254666163e-05,-1.634630864637600037e-05
1.530000000000000000e+02,2.474903786552463034e-06,4.770322385668484416e-05
1.540000000000000000e+02,-1.375973172008128004e-05,1.680976058184584077e-05
1.550000000000000000e+02,7.017760010889950789e-06,1.164693771221880284e-06
1.560000000000000000e+02,1.673047481646704578e-05,9.906509275704794744e-06
1.570000000000000000e+02,2.683935872531262307e-05,3.039743676983445407e-06
1.580000000000000000e+02,-6.339652454481616318e-06,-4.048017600880350495e-06
1.590000000000000000e+02,1.855769731075628860e-05,5.213664966097795799e-06
1.600000000000000000e+02,2.373789217754469901e-05,-9.300936988673591188e-06
1.610000000000000000e+02,1.049377214027010394e-05,5.290485811878710166e-06
1.620000000000000000e+02,6.525818500510271319e-06,1.378627661883646889e-06
1.630000000000000000e+02,-7.418914651000852242e-06,-5.571120201705232665e-05
1.640000000000000000e+02,5.463872673916523296e-06,-1.282602980047728210e-05
1.650000000000000000e+02,-6.698192684603405753e-06,-1.351834079340254974e-05
1.660000000000000000e+02,1.731199091146724050e-05,-1.582723898901570032e-05
1.670000000000000000e+02,2.757618234140128073e-05,4.846118268706466319e-05
1.680000000000000000e+02,7.412455996126731174e-06,1.729369961237506024e-05
1.690000000000000000e+02,1.512096585054117543e-05,1.156580980724643151e-06
1.700000000000000000e+02,9.816966580580766116e-06,-1.467270833931009707e-05
1.710000000000000000e+02,2.430850244821240182e-05,-1.218957508338498036e-05
1.720000000000000000e+02,6.700168396956390777e-07,1.490997034180425467e-05
1.730000000000000000e+02,-1.338485280848067963e-05,-8.851374777459306109e-06
1.740000000000000000e+02,2.454846550847999867e-05,6.079207452733924926e-06
1.750000000000000000e+02,1.615216360037535694e-05,3.269179788407013652e-06
1.760000000000000000e+02,-3.008731071245198505e-06,5.025643597246100626e-06
1.770000000000000000e+02,-7.349730526476259626e-06,-1.473516419156265962e-05
1.780000000000000000e+02,2.017827201391151207e-06,-4.809598454240523666e-05
1.790000000000000000e+02,1.939684320604511273e-05,1.680485976904639019e-06
1.800000000000000000e+02,2.006950862268266114e-05,4.576668015098396712e-06
1.810000000000000000e+02,3.910265496944734652e-06,2.091746727191197159e-07
1.820000000000000000e+02,1.224648369844487475e-05,9.519846286149492292e-06
1.830000000000000000e+02,1.258104993570651854e-05,-1.652548201077200379e-06
1.840000000000000000e+02,-1.471989900611616239e-05,1.234414513291537954e-06
1.850000000000000000e+02,1.547118275011688345e-05,-1.378490523169857048e-06
1.860000000000000000e+02,1.503630912346185032e-05,1.795897494912693042e-05
1.870000000000000000e+02,5.753197831512516449e-06,5.802289605027799411e-06
1.880000000000000000e+02,3.071137105094991888e-05,-8.891196226491585487e-07
1.890000000000000000e+02,7.501990348733538635e-06,-2.620754624885032225e-06
1.900000000000000000e+02,4.685124356714846772e-06,-2.220119753535987486e-05
1.910000000000000000e+02,-1.724631569911756122e-05,-2.829161193118437331e-06
1.920000000000000000e+02,-1.987011715474110968e-05,-2.920970126820316592e-05
1.930000000000000000e+02,2.179482954009726660e-05,-1.937483524266845990e-05
1.940000000000000000e+02,1.489478442952050540e-05,2.965892042611504157e-05
1.950000000000000000e+02,1.239506254268298637e-05,6.218858050489091173e-06
1.960000000000000000e+02,2.038518759013008749e-06,-3.570042421361307997e-06
1.970000000000000000e+02,1.475674860383638819e-05,-5.811266668129272640e-07
1.980000000000000000e+02,1.651238747602510560e-05,-1.352127090473063617e-06
1.990000000000000000e+02,-8.649512827299302471e-06,6.176719190204528840e-06
2.000000000000000000e+02,1.767518390582418608e-05,-2.578716230559564558e-07
2.010000000000000000e+02,1.572267230942701860e-05,-5.324610216106778265e-06
2.020000000000000000e+02,1.129323306392789485e-05,6.379217233847431891e-06
2.030000000000000000e+02,3.239988534573274883e-06,4.160303145376646412e-06
2.040000000000000000e+02,-1.376511712330306002e-05,-1.237946963705057855e-05
2.050000000000000000e+02,-2.161012859383929854e-06,-2.284585078765330675e-06
2.060000000000000000e+02,-2.975589319433958957e-06,-8.728155435151822129e-06
2.070000000000000000e+02,1.762432365976047754e-05,-1.258214795529518737e-05
2.080000000000000000e+02,1.902240494140077640e-05,-1.066545437947464211e-06
2.090000000000000000e+02,1.131325489633222287e-05,-1.162942989771326942e-06
2.100000000000000000e+02,3.272697717717117681e-07,1.723572868177905025e-06
2.110000000000000000e+02,-1.478499187339211988e-05,-1.280527507917625818e-05
2.120000000000000000e+02,1.990972225726650525e-05,7.094718592926878209e-06
2.130000000000000000e+02,4.632442414885794674e-06,1.923777275308576252e-05
2.140000000000000000e+02,1.324099779803936226e-06,-1.112920948407699338e-06
2.150000000000000000e+02,3.334595240086737260e-05,2.384154599833100663e-06
2.160000000000000000e+02,1.222416534497153690e-05,-7.251034938810646965e-06
2.170000000000000000e+02,5.053717021961299610e-06,5.872517722652717462e-06
2.180000000000000000e+02,-1.057514561537526160e-05,-6.950204953308098109e-07
2.190000000000000000e+02,-1.675033224894997163e-05,-2.366866456153478076e-05
2.200000000000000000e+02,1.062501011041267737e-05,-4.473551286629945536e-06
2.210000000000000000e+02,9.835008484264667018e-06,-3.388998104495930568e-06
2.220000000000000000e+02,1.125412758056152106e-06,-1.724851060832467710e-06
2.230000000000000000e+02,7.454914835411823295e-06,-2.266083463795602419e-06
2.240000000000000000e+02,6.989811472938732396e-06,4.100898011830372311e-06
2.250000000000000000e+02,-2.917317821017385944e-06,6.579498196245314382e-06
2.260000000000000000e+02,1.093103909715397861e-05,-3.422849575743902048e-06
2.270000000000000000e+02,1.814739383413029354e-05,7.612132076453654995e-06
2.280000000000000000e+02,1.072005717672817109e-05,-7.327960109411837589e-06
2.290000000000000000e+02,1.187499679011438610e-05,-4.098326358095851422e-06
2.300000000000000000e+02,5.964126788475981243e-06,-7.654241331555576982e-07
2.310000000000000000e+02,6.253362633218999524e-07,-1.685325093222428792e-06
2.320000000000000000e+02,-1.291720708268609736e-05,1.922054254833067299e-05
2.330000000000000000e+02,-6.170565372712231053e-06,-1.186109728625521900e-05
2.340000000000000000e+02,1.084653019269574405e-05,-1.337027253271999962e-05
2.350000000000000000e+02,1.461704783520299819e-05,1.205569375621389217e-06
2.360000000000000000e+02,1.181247195031728846e-05,-9.175465343339487238e-06
2.370000000000000000e+02,-1.098204031094382505e-05,-2.783551385148819515e-07
2.380000000000000000e+02,2.662230647442381593e-06,-9.025171963134257736e-06
2.390000000000000000e+02,1.053286373698300391e-05,5.070998095891319851e-06
2.400000000000000000e+02,-4.957170932584537183e-06,1.252734181068179646e-05
2.410000000000000000e+02,1.202974212781829082e-05,-6.331805189172201973e-06
2.420000000000000000e+02,1.589260245851706397e-05,-2.009262831808870652e-06
2.430000000000000000e+02,1.309689674054861599e-05,7.995403295509446400e-07
2.440000000000000000e+02,7.160281981650675930e-06,4.862576480000598064e-06
2.450000000000000000e+02,1.187880917975616371e-06,3.657873840077427418e-06
2.460000000000000000e+02,-2.324005988082628297e-06,-3.989015916773280495e-07
2.470000000000000000e+02,-3.076690644458880163e-06,-5.588721694900296586e-06
2.480000000000000000e+02,7.479268148246117052e-06,-1.350583595441736290e-05
2.490000000000000000e+02,-2.492462256240166607e-06,-9.777548073333161972e-06
2.500000000000000000e+02,6.309655990354865870e-06,-1.973495850851194861e-07
2.510000000000000000e+02,-2.035394795746993161e-06,7.463645842455375135e-06
2.520000000000000000e+02,-1.117322732340350885e-05,-8.741853864198396754e-08
2.530000000000000000e+02,2.307687918810005616e-05,2.943545967991155443e-06
2.540000000000000000e+02,8.347764288700110832e-06,5.635827412667384265e-06
2.550000000000000000e+02,4.272933081561680498e-06,-5.696132486985316877e-06
2.560000000000000000e+02,1.574102829153500545e-05,-9.992641789286373072e-06
2.570000000000000000e+02,5.615715972643039669e-06,-8.537858643995238338e-06
2.580000000000000000e+02,9.843612047263731595e-06,1.182909898952018876e-05
2.590000000000000000e+02,-7.077497481215839315e-06,1.082775533109632096e-05
2.600000000000000000e+02,-4.894151923476034913e-06,-4.472440167518971437e-06
2.610000000000000000e+02,6.746682707030062237e-06,-2.723522538634550147e-06
2.620000000000000000e+02,3.855610291518193730e-06,-6.803121468265715591e-06
2.630000000000000000e+02,4.401828108005454722e-06,-4.464874381813118960e-06
2.640000000000000000e+02,-3.197374965753427132e-06,-3.930274667157512543e-06
2.650000000000000000e+02,5.443041290535766850e-06,5.582930389579650017e-07
2.660000000000000000e+02,2.159058176660916210e-06,2.878697006004936939e-06
2.670000000000000000e+02,-6.492331533512083943e-07,-1.100696467599217681e-06
2.680000000000000000e+02,1.103323063379533359e-05,-2.196617173439229571e-06
2.690000000000000000e+02,4.210048694173918055e-06,-6.474950989762560716e-06
2.700000000000000000e+02,3.574200013810653687e-06,2.989762682731265242e-06
2.710000000000000000e+02,1.126132688711081720e-05,-2.955278325255783134e-06
2.720000000000000000e+02,1.242656870613801337e-05,6.187994153278386856e-06
2.730000000000000000e+02,2.759398707079002625e-06,1.685870501223513213e-05
2.740000000000000000e+02,-2.253198972351162876e-07,-1.166739030624552825e-05
2.750000000000000000e+02,1.541041219338765601e-06,-9.265079236892319656e-06
2.760000000000000000e+02,7.963052704160624340e-07,-8.618766518505990647e-06
2.770000000000000000e+02,2.322932509171732865e-06,-4.293340545679662679e-06
2.780000000000000000e+02,-1.011131420597166097e-05,8.917864550874290611e-06
2.790000000000000000e+02,-5.225084962321974415e-07,-4.951809750200918513e-06
2.800000000000000000e+02,1.318747755826832697e-05,6.397260037987380715e-06
2.810000000000000000e+02,1.712116012445970199e-06,5.302493581779890296e-06
2.820000000000000000e+02,3.477987014899965411e-06,-7.303692680136869271e-06
2.830000000000000000e+02,8.618792710230457749e-06,-7.032181917217979410e-06
2.840000000000000000e+02,8.293510772880300155e-06,-6.643571661502586809e-06
2.850000000000000000e+02,7.953566748815838039e-06,6.572492524938669792e-06
2.860000000000000000e+02,7.634111893486013255e-06,1.888105786556409376e-06
2.870000000000000000e+02,1.548026295687948122e-06,2.550342618187809412e-06
2.880000000000000000e+02,-7.989809622109438880e-07,2.356985135712344987e-06
2.890000000000000000e+02,4.296021284798435017e-07,-9.654744540453095148e-06
2.900000000000000000e+02,-3.784137628108622262e-06,-2.543034347023781530e-06
2.910000000000000000e+02,7.014673905739464465e-06,1.274290866472231379e-06
2.920000000000000000e+02,8.634909078502243751e-07,3.681913919774336816e-06
2.930000000000000000e+02,-2.140609948310516321e-06,1.034424623385546378e-07
2.940000000000000000e+02,1.088568377511458316e-05,-4.764163381854207417e-06
2.950000000000000000e+02,4.413099923367647851e-07,-2.024960294180923117e-06
2.960000000000000000e+02,-6.821066867271592634e-07,-1.760440729012217978e-06
2.970000000000000000e+02,-2.140079935187476144e-06,-3.662309755013375485e-06
2.980000000000000000e+02,7.806488003682168493e-06,-6.573768950123606543e-06
2.990000000000000000e+02,1.831426437496139751e-05,9.627191640254227704e-06
3.000000000000000000e+02,2.740237505515196389e-06,9.926701186805100618e-06
3.010000000000000000e+02,6.662623278718550238e-06,-6.255995867453084116e-06
3.020000000000000000e+02,1.682296478006664143e-06,-2.997553360595553640e-06
3.030000000000000000e+02,-9.908045488911136919e-07,-5.891153157636328246e-06
3.040000000000000000e+02,1.616580479836648248e-06,-4.052932819589479369e-06
3.050000000000000000e+02,-7.024279831257469243e-06,2.556295800897871440e-06
3.060000000000000000e+02,5.602939333043318561e-06,-8.513148426979005738e-08
3.070000000000000000e+02,2.287268737744295147e-06,1.762000806933875835e-06
3.080000000000000000e+02,-1.679254064707972773e-06,3.263831476059463650e-06
3.090000000000000000e+02,4.338792719679470586e-06,-3.471202887321142693e-06
3.100000000000000000e+02,8.005661214804021862e-08,-3.171767821187973038e-06
3.110000000000000000e+02,4.047792856108113533e-06,2.260184114155491692e-06
3.120000000000000000e+02,8.236498114398392182e-06,-7.656649126802236128e-06
3.130000000000000000e+02,1.467725898115781857e-05,-9.589678328278678084e-07
3.140000000000000000e+02,7.357839433672755378e-06,6.879487661313797730e-06
3.150000000000000000e+02,-2.774733927474649970e-06,-4.435676796347949114e-06
3.160000000000000000e+02,-2.199120897276881239e-06,-2.927838285874614474e-06
3.170000000000000000e+02,-1.305350783650494735e-06,-3.225289862714664700e-06
3.180000000000000000e+02,5.379960277978981152e-06,4.451008097301082384e-06
3.190000000000000000e+02,-1.421681872044539504e-06,5.053222461208933609e-06
3.200000000000000000e+02,2.556588153950793976e-06,-4.646041665255334603e-06
3.210000000000000000e+02,9.690353302143153453e-06,3.084817366487435577e-07
3.220000000000000000e+02,-2.213842328879183040e-06,-2.666924803631162485e-06
3.230000000000000000e+02,-3.155157344908571312e-06,1.161479336869859025e-06
3.240000000000000000e+02,-2.764857070479298579e-06,-4.148373105341223956e-06
3.250000000000000000e+02,3.697733348572968694e-06,-6.192293201071336474e-06
3.260000000000000000e+02,1.115083395685135024e-05,7.034787295740610184e-06
3.270000000000000000e+02,7.484010340198662758e-06,-3.195363142021103253e-06
3.280000000000000000e+02,7.476132862806217258e-06,4.336373976296549558e-07
3.290000000000000000e+02,3.593831855156357881e-06,3.317364225167677717e-06
3.300000000000000000e+02,-2.140162906465706524e-06,-5.776570068554438272e-06
3.310000000000000000e+02,6.945885805654484495e-07,-1.332701075258734417e-06
3.320000000000000000e+02,5.504843170386145284e-06,-6.597830814811640028e-07
3.330000000000000000e+02,5.296224989474767174e-07,1.159951542096043467e-06
3.340000000000000000e+02,-5.670511882937425626e-07,-1.758355225709022978e-06
3.350000000000000000e+02,1.057657340473337570e-06,-1.072101133845854359e-06
3.360000000000000000e+02,-1.218043450418845604e-06,1.587762535715979807e-06
3.370000000000000000e+02,-2.511453471897657457e-07,3.745235658154395594e-06
3.380000000000000000e+02,-3.740427973332740319e-06,3.480532826419699988e-06
3.390000000000000000e+02,8.032117403913909015e-06,-1.055044673417025123e-05
3.400000000000000000e+02,1.502515043719740721e-05,-1.281598498429606209e-06
3.410000000000000000e+02,5.223234756955843330e-06,2.669033664190739453e-06
3.420000000000000000e+02,3.204961832428225396e-06,-7.214917712852725890e-06
3.430000000000000000e+02,-2.831422510371559292e-06,7.281250016931810794e-07
3.440000000000000000e+02,1.887531322919565060e-06,-7.337800708021742802e-07
3.450000000000000000e+02,1.780262306761659631e-06,1.342432268791587659e-06
3.460000000000000000e+02,-9.961019160591841454e-07,2.871874105465113800e-06
3.470000000000000000e+02,8.361691000071506827e-06,-2.943992074197743169e-06
3.480000000000000000e+02,8.995407207471448248e-07,4.289463270984830948e-07
3.490000000000000000e+02,2.069373216645759576e-07,6.021110817697695534e-07
3.500000000000000000e+02,1.507693205133819985e-07,4.168666857386457034e-07
3.510000000000000000e+02,-3.300750708309774918e-06,7.076997761021479902e-07
3.520000000000000000e+02,1.760753202985662180e-06,-2.555771912630673544e-07
3.530000000000000000e+02,2.049630939659027561e-06,-4.533715958581744740e-06
3.540000000000000000e+02,8.739918304662562163e-06,-5.709493931562342037e-06
3.550000000000000000e+02,6.962796537001437517e-06,1.637539855948551793e-06
3.560000000000000000e+02,1.349416601178544938e-06,3.438647784351738166e-06
3.570000000000000000e+02,-4.829195635531870423e-07,-1.492828530554043690e-06
3.580000000000000000e+02,3.352006245673929847e-06,-2.707105436340876247e-06
3.590000000000000000e+02,9.589163587528655889e-06,2.286120058128355705e-06
3.600000000000000000e+02,-1.971360519511370647e-06,-2.447282353641998557e-06
3.610000000000000000e+02,1.118532555822453747e-06,-4.680180258037275227e-06
3.620000000000000000e+02,3.079145192624161972e-06,-4.711266481837635077e-07
3.630000000000000000e+02,-4.197139624220959312e-06,7.488211102547748656e-07
3.640000000000000000e+02,6.401510575597062898e-07,9.300795545553230460e-06
3.650000000000000000e+02,-4.063718694302985375e-06,1.239861171991473716e-06
3.660000000000000000e+02,3.369411813216682310e-06,-4.960534071489139306e-06
3.670000000000000000e+02,9.488075104406253258e-06,4.095279550794795714e-07
3.680000000000000000e+02,2.916185301990891399e-06,-6.487066222905540669e-06
3.690000000000000000e+02,5.838676518211705982e-06,-2.475999137287380739e-06
3.700000000000000000e+02,2.271405813611984468e-06,1.297234644342289337e-06
3.710000000000000000e+02,-2.657656408809692594e-07,-5.169642854160357145e-07
3.720000000000000000e+02,1.590425681969052634e-06,-1.222067009001919999e-06
3.730000000000000000e+02,4.020514046020742361e-06,-2.023950592532521929e-06
3.740000000000000000e+02,3.528613123646514668e-06,1.074002364806944474e-06
3.750000000000000000e+02,-1.453447738975436877e-06,-1.939428039530255519e-06
3.760000000000000000e+02,1.548034785509668743e-06,1.060070234723718970e-06
3.770000000000000000e+02,3.494106636299577413e-06,2.260183299019372976e-06
3.780000000000000000e+02,3.129578980514841080e-07,4.533371187648918148e-06
3.790000000000000000e+02,-1.919894199422128881e-06,3.503085177403728392e-06
3.800000000000000000e+02,8.820154945988386013e-07,-9.946871753042722572e-06
3.810000000000000000e+02,3.954818656000720548e-06,-3.590277479006097260e-06
3.820000000000000000e+02,4.175049400780127821e-06,2.725496638936483306e-07
3.830000000000000000e+02,1.174252714630907112e-06,-2.733573630227337527e-07
3.840000000000000000e+02,-4.262111935006215546e-07,2.770481551276174330e-06
3.850000000000000000e+02,8.028169551620429440e-06,-2.310193384356182499e-06
3.860000000000000000e+02,4.179927247838380341e-06,1.735373982746623756e-06
3.870000000000000000e+02,2.217881105361714346e-07,-3.867856786572716670e-06
3.880000000000000000e+02,5.164423289521786845e-06,-5.758695184903742567e-06
3.890000000000000000e+02,-1.208403604193155797e-06,8.760657226967980240e-07
3.900000000000000000e+02,-1.270369119588408424e-07,-5.417492157643258462e-07
3.910000000000000000e+02,1.647318750500465951e-06,5.639604257913634148e-06
3.920000000000000000e+02,-8.205356626899936751e-07,3.567092714118371742e-06
3.930000000000000000e+02,2.697351343627015290e-07,6.632621887737816643e-07
3.940000000000000000e+02,2.995424587056164724e-07,-8.809511573412376771e-07
3.950000000000000000e+02,3.204004357620481041e-06,-6.831949963482136077e-06
3.960000000000000000e+02,4.619417584350802532e-06,-1.869765236632570105e-07
3.970000000000000000e+02,5.119538587239554647e-06,2.791731529039432149e-06
3.980000000000000000e+02,-5.576098608261410351e-07,-1.924684210929830072e-06
3.990000000000000000e+02,2.809330150633079028e-06,-3.790262124944957773e-06
4.000000000000000000e+02,7.334519358565679051e-06,-1.946697419400087955e-06
4.010000000000000000e+02,-3.766015829779824013e-06,-1.096031922036636437e-06
4.020000000000000000e+02,5.297896730524166351e-08,-1.830310176950042039e-06
4.030000000000000000e+02,2.585573585240828902e-06,-3.370654851358867099e-07
4.040000000000000000e+02,2.579506853407915623e-06,2.683158232801242444e-06
4.050000000000000000e+02,5.365668116424252650e-06,6.874721927811033235e-06
4.060000000000000000e+02,-2.041053403630961075e-06,6.749531007241725265e-07
4.070000000000000000e+02,1.168285647570034142e-06,-3.842120224418795656e-06
4.080000000000000000e+02,2.393537752520438830e-07,-1.706705068003382908e-06
4.090000000000000000e+02,-3.728840211362852875e-07,-3.384841489261719014e-06
4.100000000000000000e+02,3.047894381936698923e-06,3.957024381286914421e-07
4.110000000000000000e+02,1.246442805193562904e-06,1.610940233017936607e-06
4.120000000000000000e+02,5.768823382141020871e-06,5.272538565553854461e-07
4.130000000000000000e+02,1.059770685407874174e-06,-1.420228029764438238e-06
4.140000000000000000e+02,2.530594664426257560e-06,-4.266509034047101057e-06
4.150000000000000000e+02,5.018684895471871745e-06,-1.688724207692986305e-06
4.160000000000000000e+02,-3.259288816358872141e-06,-1.064808456913617917e-06
4.170000000000000000e+02,2.483604679268797393e-06,-1.016982622242428056e-06
4.180000000000000000e+02,5.285664339909160677e-06,-3.901395242576027224e-07
4.190000000000000000e+02,1.199468802485570347e-06,4.973134429541684488e-06
4.200000000000000000e+02,-1.002774193751529812e-06,3.432923298852265292e-06
4.210000000000000000e+02,-2.873990079822197138e-06,-3.477432696675397778e-06
4.220000000000000000e+02,2.017965966851948691e-07,-3.414472080154540767e-08
4.230000000000000000e+02,4.157486988716842527e-06,-3.811254480948935547e-07
4.240000000000000000e+02,3.676143588228851766e-06,2.270688449882704097e-06
4.250000000000000000e+02,1.279598736866115823e-06,-5.186185057070396805e-07
4.260000000000000000e+02,5.879954936535679344e-06,-5.681927800329385508e-06
4.270000000000000000e+02,2.751442910504937139e-06,1.345279956955751518e-07
4.280000000000000000e+02,-3.348342305138113197e-06,-4.126472967822662209e-06
4.290000000000000000e+02,1.112698721601172605e-06,-2.155489674395732491e-06
4.300000000000000000e+02,7.201416903523846894e-07,7.667797976367677046e-07
4.310000000000000000e+02,2.456134579339158184e-06,-2.377868269932917553e-07
4.320000000000000000e+02,5.446126017373533140e-06,4.058536006135419116e-06
4.330000000000000000e+02,2.756920356428499953e-06,-2.806684554057323205e-07
4.340000000000000000e+02,7.165593615060660980e-08,2.412031251315469710e-06
4.350000000000000000e+02,-1.902863537754032329e-06,1.933126225491718631e-07
4.360000000000000000e+02,-5.728126291354081821e-07,-4.704426814829447144e-06
4.370000000000000000e+02,2.616848074537515023e-06,1.836642463067013754e-06
4.380000000000000000e+02,4.314544436088998372e-06,4.979816214148143419e-07
4.390000000000000000e+02,2.740412013064710256e-07,-1.455461190665757639e-07
4.400000000000000000e+02,1.232686551428097325e-06,-2.231800758622743662e-06
4.410000000000000000e+02,3.969009231245707058e-06,-3.186431981441455326e-06
4.420000000000000000e+02,-3.698957345551754966e-07,1.262883229202065060e-06
4.430000000000000000e+02,-6.251538874264985337e-08,-9.068664517016474815e-07
4.440000000000000000e+02,2.091876362387701221e-06,-3.448875250038230757e-06
4.450000000000000000e+02,6.276089007903626153e-06,-1.974759251593096512e-06
4.460000000000000000e+02,3.478384828728131584e-06,2.569022168547496938e-06
4.470000000000000000e+02,-1.732266189910662465e-06,5.109808059168983378e-07
4.480000000000000000e+02,-6.033560364731926180e-08,-1.398966359312397729e-07
4.490000000000000000e+02,-3.182368875288981466e-06,3.128051865625070449e-06
4.500000000000000000e+02,2.169122637958620188e-06,-2.412041891162723892e-07
4.510000000000000000e+02,3.617588905274850950e-06,1.439413802855378787e-06
4.520000000000000000e+02,2.122305864311062773e-06,1.413322487545512539e-07
4.530000000000000000e+02,6.439673653071999046e-06,-2.832884592429050591e-06
4.540000000000000000e+02,-1.611855814597015706e-06,-1.153614978939177609e-06
4.550000000000000000e+02,1.153476825491148825e-07,-3.417372882700807300e-06
4.560000000000000000e+02,2.329100302512736890e-06,-1.542251342709560698e-06
4.570000000000000000e+02,-2.537067047744739559e-06,8.689068790103527784e-07
4.580000000000000000e+02,2.466347365332268344e-06,-2.129416528484241242e-06
4.590000000000000000e+02,4.078685115676753825e-06,-2.905679027132176342e-06
4.600000000000000000e+02,4.375712270892685615e-06,2.213740799126774530e-06
4.610000000000000000e+02,4.691509445314356961e-07,3.551603047494136735e-06
4.620000000000000000e+02,-2.263902490096044188e-06,2.885295975957118900e-07
